餐饮评论ID,城市,餐饮名称,评论日期,评论内容,标题,实体编码
3849,茂名,街头牛排（光华北路店）,2021-02-19,这次贵了10元，多了个鸡米花,精致单人套餐，提供免费WiFi,OOOOOOOOOOOOOO
3850,茂名,椒王火锅（电白店）,2021-02-19,菜品价格中等不算贵也不便宜，都挺好的，环境不错，在电白区万达广场四楼位置也挺好找，点赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞点赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3851,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-19,服务态度非常好，那天是晚上差不多8点才去的，还吃到了生蚝和大虾，后来吃饱了想吃水果，只想吃西瓜，经理亲自切好送过来。太棒了吧！！！#套餐：单人贵族自助牛排套餐,贵族自助牛排套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOO
3852,茂名,相聚时光（化州店）,2021-02-19,环境不错，口味可以团下时心里还觉得一个价钱不知道怎么样，结果是感觉比想象中令人满意，希望店家多搞活动，下次会再团。3、这款美团外卖产品比较好，色泽比较好，而且价格优惠价格实惠，上门顾客服务周到，送快递送的及时，服务周到，好评！4、这家餐厅环境很好，非常干净整洁，食物不仅外形美观，重要的是味道非常棒，色味俱佳。做法保留了食材原有的味道，清新爽口。而且菜品选择非常多，价格也不高，适合带着家人一起去。#套餐：单人餐,单人餐，可免费使用包间,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3853,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-19,非常好,贵族自助牛排套餐，建议单人使用,OOO
3854,茂名,相聚时光（光明店）,2021-02-20,这次就餐整体感觉很赞，比较满意的方面有：口味、服务、性价比、环境。,超值单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3855,茂名,满酱（东湖店）,2021-02-20,环境还可以，绿色小清新，然后出品的话一般吧，吐司没觉得好吃，胡椒鸡扒味道不够，饮品还行吧，闲聊时间有空可以过来坐坐吧，也是看别人评价来的，但是胡椒鸡扒吐司让我感觉很一般了，不过价格不算高还行，谨慎探店咯,单人下午茶套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3856,茂名,街头牛排（光华北路店）,2021-02-20,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务。很好吖,豪华3人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3857,茂名,街头牛排（光华北路店）,2021-02-20,不错了,精致单人套餐，提供免费WiFi,OOO
3858,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-20,很满意的一次就餐体验，整体评价的话我觉得：环境、服务。,鄰里招牌柠檬茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOO
3859,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-20,好喝！！！！奶茶喝多了就很腻了,鄰里招牌柠檬茶2选1,OOOOOOOOOOOOOOO
3860,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-20,第二次来，，自助菜品也多，牛扒还算可以,贵族牛排高级套餐，建议单人使用,OOOOOOBIIOOOOOOOOOO
3861,茂名,友情有意音乐餐厅,2021-02-20,其实也还不错 挺实在的 态度也挺好 下次换个套餐再去一下         请从广东省外回校的同学按照学校的要求提供近3天的核酸检测报告，我们日当天报到，请在省外的同学提供在日期间的检测的核酸报告，回校如核酸检测报告有问题请报告老师并在原地隔离，禁止回校，如14天内有lllll老师后原地隔离，满14天后回校。收到请回复，谢谢！去的时候还没开放 二楼比一楼环境好点个人觉得 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈下来就是凑字数了 挺好的 想去就去啦,缤纷套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3862,茂名,盛香烧鹅（东方市场店）,2021-02-20,这次就餐整体感觉很赞，比较满意的方面有：口味。,川味卤肉饭1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOO
3863,茂名,菠斯蒂蛋糕,2021-02-20,你们家这也太偷工减料了吧，这是挤奶油挤了一个寂寞吗，我吃了个泡？？？我之前买你们家的泡芙可不是这样的，而且最近好多想要的口味都没有，迷惑，本来想买巧克力的，因为没有了换了个原味的，换了之后立马踩雷？？？几乎完全没有奶油的泡芙，我就吃了个泡,泡芙1个，提供免费WiFi,OOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOBIOOOOOOO
3864,茂名,优之品西点,2021-02-20,蛋糕漂亮好吃，水果新鲜，值得购,蛋糕8选1,OOOOOOOOOOOOOOO
3865,茂名,街头牛排（光华北路店）,2021-02-21,整块原牛肉，值得推荐，味道不错，环境服务态度很好，下次还来，价格实惠，质量不错,豪华3人套餐，提供免费WiFi,OOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3866,茂名,相聚时光（光明店）,2021-02-21,好评。,咖喱鱼蛋套餐，建议4人使用,OOO
3867,茂名,十七门重庆老火锅（电白万达店）,2021-02-21,还好吧，价格有点贵了【口味】挺不错的,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOO
3868,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-21,好,贵族自助牛排套餐，建议单人使用,O
3869,茂名,爵士厚牛排自助餐馆（汇丰店）,2021-02-21,#套餐：2 人火焰牛排自助餐#无限量自助美食#自助百汇餐#印度牛排#安格斯肉眼牛排#葡挞#咖喱鱼蛋#无限量自助美食#薯条#火焰牛排#凉拌菜#果汁饮料寿司蛋糕#果汁饮料寿司蛋糕#咕噜肉#牛筋#小河虾经常去吃好吃（没拍照）,火焰牛排自助餐，建议2人使用,OOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOBIOOOOOOBIOOOOOOOOOOOOOOOOOBIOOOBIOBIIOOOBIBIOOOOOBIBIOOOOOOOOOOOOOOOOOOOOOOOO
3870,茂名,优乐堡（开发区店）,2021-02-21,还好吧,滋味烤鸡双人餐，提供免费WiFi,OOO
3871,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-22,#套餐：鄰里招牌柠檬茶 3 选 1一进来看到店面简洁，环境很好，服务态度也很好，第一次来直接点了一个招牌手打柠檬茶，不用五分钟就做好了，柠檬茶口感不错，没有很苦涩，很大杯，还是值得点一杯品尝一下（店里面的小姐姐长得很好看，很有耐心）,鄰里招牌柠檬茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3872,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-22,好喝值得一试环境也不错同学连续三天喝柠檬茶,港式奶茶系列3选1,OOOOOOOOOOOOOOOOOOOOO
3873,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-22,说说这次用餐感到不太满意的地方吧，主要有：服务不到位，希望店家能注意改善。之前一直在其它分店买的，这第一次来这家店，服务不行！,鄰里招牌柠檬茶2选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3874,茂名,街头牛排（光华北路店）,2021-02-22,不错 性价比高  服务态度也好 环境干净整洁,双人情侣套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOO
3875,茂名,源丰唐茶楼（电白万达广场店）,2021-02-22,老板很帅，服务很热情，菜好吃又精致,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOO
3876,茂名,源丰唐茶楼（电白万达广场店）,2021-02-22,很满意的一次就餐体验，整体评价的话我觉得：性价比、团购接待。,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3877,茂名,源丰唐茶楼（电白万达广场店）,2021-02-22,这次就餐整体感觉很赞，比较满意的方面有：性价比。,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOO
3878,茂名,法兰度航空主题餐厅（东汇城店）,2021-02-22,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、团购接待。推荐推荐：五星味道真的一点都没让我失望，赞服务态度很好，人美心善,精品浪漫双人餐1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3879,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-23,今天我是店里面一开门就进去了，当时一点菜品都没有。我点的这份黑胡椒牛扒真的是我这辈子吃过口感最最最塑料的牛排了，牛排肉切一块下来嚼一会你会吃到嚼不烂的不知名有韧劲的胶状物体，我相信这并不是牛身上的什么部位，因为一块牛扒我起码吃出了十几口这玩意儿，合成牛扒能不能走点心，起码用好一点的啊。下面说说自助菜品，凉拌菜油炸小吃饮料水果这些我不谈，只谈热菜，热菜只有六七样，还有炒饭跟难吃的意面在里面浑水摸鱼，热菜我唯一喜欢吃的就是那盘子钉螺（不如说是只有这玩意儿好吃），濑尿虾非常稀疏的肉，一看就知道已经去世很久了。扇贝跟生蚝我要重点吐槽一下，首先这两份东西他不是经常供应的，而是偶尔出来一下而已，然后问题来了，为什么相对这么珍贵的食品，厨师会做的那么难吃！！！！扇贝肉小，粉丝多，粉丝里面还全是油，生蚝也是，一口下去只有油跟蒜味！！！！完全一点海鲜的鲜味都没吃出来！！我直接欲哭无泪。下面说说服务态度，服务态度总体来说不错，收盘子什么的还是挺迅速的，但是我这边建议一下那位端牛扒的小哥哥可以帮客人翻一下鸡蛋的，因为不是大家都会翻！！！！我自己就翻破了！！！,贵族自助牛排套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIIOOBIIOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3880,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-23,#套餐：港式奶茶系列 3 选 1丝袜奶茶口味不错，不过我还是喜欢招牌手打柠檬茶，不怎么爱喝奶茶，哈哈，点杯奶茶静静地看书，也是一种安逸的生活哟。闺蜜说:“超级爱喝招牌手打柠檬茶，经常和同事来这边点柠檬茶喝”,港式奶茶系列3选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3881,茂名,相聚时光（化州店）,2021-02-23,服务差，不知道老板请这些员工餐厅会不会倒闭，今天的相聚时光已经不是以前的相聚时光了，虽说客寻味和相聚时光是一样的，服务差的太远，想吃饭的，建议去客寻味，相聚时光吃了只会一肚子气,饮品2选1，可免费使用包间,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3882,茂名,优乐堡（开发区店）,2021-02-23,这次就餐整体感觉很赞，比较满意的方面有：口味、环境。,滋味烤鸡双人餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOO
3883,茂名,菠斯蒂蛋糕,2021-02-24,这个雪媚娘真的好差 榴莲里面没有榴莲 连奥利奥里面都没有奥利奥 只有一块布丁 还有一块蛋糕胚  不值得买  和以前差远了 越做越难吃 不会再买了,两种口味雪莓娘1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3884,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-24,牛扒难吃，没肉味没口感。总结：高大上的地方吃着地摊都不如的食品,贵族牛排高级套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3885,茂名,爵士厚牛排自助餐馆（汇丰店）,2021-02-24,不错，牛排自助，感觉挺划算的，吃完牛排还可以吃其他的菜，还有果冻孩子吃个不停，虾和鸡翅尖挺不错的，还有汤，凉拌，炒饭，糖水，饮料，冰淇淋等等。。。比其他的自助餐的店好，因为有牛排就已经是划算了，在外面吃个牛排都不止这个价,火焰牛排自助餐，建议2人使用,OOOBIOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOBIOOOOOO
3886,茂名,盛香烧鹅（东方市场店）,2021-02-24,十二块抵到烂。饭管够，你仲想点。,主食3选1，有赠品,OOOOOOOOOOOOOOOO
3887,茂名,御品豆花（宾南路店）,2021-02-24,这家豆腐花超级超级好吃，芋圆超级多的很有嚼劲！！！糖浆也给的很多，完全不用担心吃到后面不甜，对于我这种甜度爱好者来说，简直太赞了！！这个价格就能吃到简直太值了！！！店内环境也整齐干净卫生，性价比简直满分！,三色芋圆豆腐花1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3888,茂名,御品豆花（宾南路店）,2021-02-24,芋圆很有嚼劲，不会软踏踏,三色芋圆豆腐花1份,OOOOOOOOOOOO
3889,茂名,源丰唐茶楼（电白万达广场店）,2021-02-25,菜很好吃 服务也很好 下次去电白还会再来,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOO
3890,茂名,源丰唐茶楼（电白万达广场店）,2021-02-25,好的品味，好的环境，值得推荐给你们。,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOO
3891,茂名,友情有意音乐餐厅,2021-02-25,五星   回老家跟闺蜜的第一餐  还挺好的，我点的是双人套餐，太划算了两份牛扒加小吃跟饮料才七十多块钱，青瓜不是很辣挺好吃的比较推荐牛扒  鸡扒我觉得没有牛扒好吃感觉味道怪怪的整体还是挺不错的，五星好评啦  祝老板生意兴隆,豪华双人套餐，可免费使用包间,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3892,茂名,御品豆花（宾南路店）,2021-02-25,很好吃,三色芋圆豆腐花1份,OOO
3893,茂名,菠斯蒂蛋糕,2021-02-26,买了很多次了，就在学校门口，超级好吃，便宜又好吃，每天甜点必选,两种口味雪莓娘1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOBIOO
3894,茂名,LINLEE·手打柠檬茶（文创店）,2021-02-26,这次就餐整体感觉很赞，比较满意的方面有：服务。,鄰里招牌柠檬茶2选1,OOOOOOOOOOOOOOOOOOOOOOO
3895,茂名,旺角亭（为民店）,2021-02-26,#套餐：紫菜卷 4 选 1店员做得非常快，效率高但是味道还是一如既往的好。喜欢玉子的紫菜卷，吃起来甜甜的但是又不腻，软软的很香口。之前点过她们家的奶茶口感也不错，不会太甜，每次来红豆街都会买，下次还会来的。,紫菜卷4选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3896,茂名,盛香烧鹅（东方市场店）,2021-02-26,这次就餐整体感觉很赞，比较满意的方面有：口味赞、服务细致、性价比高。,主食3选1，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3897,茂名,菠斯蒂蛋糕,2021-02-27,不错,泡芙1个，提供免费WiFi,OO
3898,茂名,相聚时光（光明店）,2021-02-27,口味非常好,单人扒餐，提供免费WiFi,OOOOO
3899,茂名,相聚时光（光明店）,2021-02-27,态度很好，小孩超喜欢吃。。。.。。,单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOO
3900,茂名,相聚时光（光明店）,2021-02-27,味道还不错,咖喱鱼蛋套餐，建议4人使用,OOOOO
3901,茂名,Hello炸鸡（方兴店）,2021-02-27,真的巨无敌好吃！！目前在茂名吃过的最好吃的一家！！,炸年糕1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOO
3902,茂名,旺角亭（为民店）,2021-02-27,特别好吃 特别爱吃这家店的寿司 经典,紫菜卷4选1，提供免费WiFi,OOOOOOOOOOOOOBIOOO
3903,茂名,贵族自助牛排餐厅（华侨城店）,2021-02-27,没啥东西吃，水果也不太新鲜，就是没啥东西吃，不划算，牛排也不好吃,贵族自助牛排套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOO
3904,茂名,盛香烧鹅（东方市场店）,2021-02-27,饭菜可口，例汤也不错，环境卫生干净利,主食3选1，有赠品,OOOOOOOOOOOOOOOOOO
3905,茂名,瀛食精致料理,2021-02-27,好吃的呀 经常来,精致双人套餐，提供免费WiFi,OOOOOOOO
3906,茂名,优乐堡（开发区店）,2021-02-27,很满意的一次就餐体验，整体评价的话我觉得：环境、性价比、服务、团购接待、口味。,20150925全家福套餐，建议3人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3907,茂名,优乐堡（开发区店）,2021-02-27,好,汉堡+鸡腿套餐，建议单人使用,O
3908,茂名,果之度（迎宾三路店）,2021-02-27,一如既往，还是这么的保持水准，没用涨价，希望多搞团拼，希望楼下可以开一家，那就好了。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,榴莲千层蛋糕1个，约4.5磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3909,茂名,十七门重庆老火锅（电白万达店）,2021-02-27,回家几天老听他们说万达广场。然后过来逛一圈。堂妹想吃重庆火锅。所以我们来了十七门。三点半左右到从侧门进去的。人不多服务员也不多。点了大骨高钙锅底48元。其他味道不错。最想说的是那酥肉。我们四个人都说不好吃。是真的不好吃。在外面吃重庆火锅我都会点酥肉的。但十七门的吃过一次不会有下次。而且他家小吃很少。,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3910,茂名,顺德火焰醉鹅坊（站北五路店）,2021-02-27,态度不好。我都说了自己加东西，非要帮我全部东西一起放下去。味道也没之前的好,3-4人火锅套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
3911,茂名,十七门重庆老火锅（电白万达店）,2021-02-28,菜品新鲜 服务态度好 不错不错 经常来,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOO
3912,茂名,顺德火焰醉鹅坊（站北五路店）,2021-02-28,已经第二次带朋友去品尝了,3-4人火锅套餐,OOOOOOOOOOOO
